stop_id,lat,long,g_id,boundary_g_id
273,47.501807790661296,8.74790203580771,1,-1
274,46.835809123679,9.558928023882231,1,-1
275,47.234257289271206,9.58974922128467,1,-1
276,47.2084009511236,9.4788791489032,1,-1
277,46.6756459018824,7.86600795495913,2,-1
278,47.411093193857695,8.79359933431723,1,-1
279,47.4431937392817,9.25624068885603,1,-1
280,47.00403676935021,9.529005141764051,1,-1
281,47.1332619200574,7.24290952434858,2,-1
282,46.0180112199189,8.870549021565619,3,-1
283,46.8133556632117,7.148343874376151,2,-1
284,46.6085320952437,7.064243597465169,2,-1
285,47.1679011266932,9.47842100810824,1,-1
286,47.709491895601,8.635962968238,1,-1
287,47.1703744918777,9.517156363164858,1,-1
288,46.8010585282489,8.66436769752581,1,-1
289,47.218133638968496,9.00670666919857,1,-1
290,47.49199982131329,8.25344235390097,1,-1
291,47.5124694508512,8.5913705975281,0,-1
292,47.56854552728661,8.35249958029462,1,-1
293,46.4886096829247,6.7271507870524,2,-1
294,46.225756760314205,7.284016431755611,2,-1
295,46.409013846609604,10.0570258826902,1,-1
296,47.0655250893402,8.32170533235072,3,-1
297,47.2294261992673,8.675192396700961,1,-1
298,47.5587500317912,7.785051781543009,1,-1
299,46.622588355929096,6.825273765550429,2,-1
300,47.5723516984045,8.24233917698771,1,-1
301,47.52664725595489,7.5827960952953495,2,-1
302,46.1948112033801,7.43160963295699,2,-1
303,46.7927502226752,7.122732905622339,2,-1
304,47.0714479309896,6.9567511905524695,2,-1
305,47.266660561333104,8.65935509823973,0,-1
306,46.5468092505702,6.579359956488481,3,-1
307,46.44161516197389,6.893949969030929,2,-1
308,46.6152644997609,6.472253825148,3,-1
309,46.8082588419007,8.66387362411947,1,-1
310,46.2936353376587,7.00129864549816,2,-1
311,47.428039276052395,8.574338539738822,0,-1
312,46.724390218113605,6.530105329453349,2,-1
313,46.512657400624704,6.488567230709879,3,-1
314,46.8330743967568,9.65800321658157,1,-1
315,47.0666938013302,8.0130262343786,2,-1
316,46.0168758575623,8.952484358641572,3,-1
317,46.2843115945173,7.539434416524861,2,-1
318,47.0468528182394,8.62970171070681,1,-1
319,46.1611914732529,8.63093240264623,3,-1
320,47.2562173361156,9.31856580327692,1,-1
321,45.856975552975904,8.96548298080459,3,-1
322,47.71154099962621,8.822974244112029,1,-1
323,47.461313814980095,9.04161520114432,1,-1
324,45.8457067548323,9.01503405188352,3,-1
325,46.729187108250706,6.74235028166182,2,-1
326,47.2448695010648,8.5329801040522,0,-1
327,47.448661399352396,8.143973653362929,1,-1
328,48.5942888719378,8.862670796522801,1,-1
329,48.619414477825295,9.84194225418349,1,-1
330,47.174105696462796,7.26976915134749,2,-1
331,47.1669300703578,8.24753143933065,1,-1
332,46.9804708522913,8.07469557864199,2,-1
333,46.5108583638293,8.711125008070741,3,-1
334,47.1988129651414,7.401390306795,2,-1
335,47.2104818827801,7.56369791235231,2,-1
336,47.0636832451377,9.50318756049486,1,-1
337,47.3529926616298,8.000027612215579,1,-1
338,47.5461877809115,7.95150960371353,1,-1
339,46.2365258007701,6.91621022177451,3,-1
340,46.6857902177636,6.734975113178169,2,-1
341,46.5570889162756,6.56241773022763,3,-1
342,47.1806575702775,8.31477932150919,1,-1
343,46.73859491696629,7.522123880997469,2,-1
344,47.4808301008605,9.536524040693179,1,-1
345,47.2502113963729,8.59767677082349,1,-1
346,47.0351908080874,8.259496998916779,3,-1
347,46.05681161982471,8.93032292057926,3,-1
348,46.6827520532112,7.85143728104869,2,-1
349,47.0806368224873,8.298771343143951,3,-1
350,47.0988019370134,6.82000065483192,2,-1
351,46.2062080095916,9.02679299895428,3,-1
353,47.20412288504129,8.73343915973137,1,-1
354,46.1990767333601,8.63727450855299,3,-1
355,47.3635019700677,7.35991509012143,2,-1
356,45.8520516005587,9.01650728894968,3,-1
357,47.5248396017575,9.20156023750406,1,-1
358,46.9298112694332,6.811682255299809,2,-1
359,46.644991845540396,7.06535750841764,2,-1
360,46.3069664016369,8.976397511508159,3,-1
361,46.5463026301673,6.584264757940461,3,-1
362,47.3134255534873,8.39881671635027,0,-1
363,47.318754441531105,9.17345195226005,1,-1
364,46.681316106651494,7.842642774415929,2,-1
365,47.4153666980022,9.183980207391391,1,-1
366,47.404764366519395,9.301812223225749,1,-1
367,47.362887412669494,8.96722571245602,1,-1
368,47.1210686817727,7.43880513838379,2,-1
369,46.2565171795106,7.35450723211028,2,-1
370,46.9284555191228,9.00248458736262,1,-1
371,47.1130483469033,9.27680312571239,1,-1
372,47.278217035769394,8.843671428261029,1,-1
373,47.361463559110206,7.899353418310291,1,-1
374,47.188411306328604,7.617012924472231,2,-1
375,47.1741362289705,7.883749681822961,2,-1
376,47.1733973373561,7.711641456514549,2,-1
377,46.8901859026338,7.51859350193039,2,-1
378,47.3945612553376,8.43748020618416,0,-1
379,47.0281801318759,8.24832195678078,3,-1
380,47.658873419934594,9.177305724829461,1,-1
381,46.5452770182918,7.66183885715603,2,-1
382,47.3551044278326,7.657886269905349,2,-1
383,46.9977020760902,6.93570366344262,2,-1
384,46.3677714395119,8.96694723471791,3,-1
385,48.80721561560821,9.52631019591131,1,-1
386,46.84594790773729,9.53558979279756,1,-1
387,47.478923726527995,9.48797009957976,1,-1
388,47.4965277377909,8.00107864109815,1,-1
389,46.4910341056312,9.896083716364911,1,-1
390,46.7631656883187,7.52232151036001,2,-1
391,46.000266959488,8.949699581260411,3,-1
392,47.2106161336318,7.36866468098997,2,-1
393,48.274308940758495,7.79027997649732,1,-1
394,46.9353443379211,7.49839937434057,2,-1
395,46.774696300266505,9.145613161601311,1,-1
397,46.22872731256721,7.303366142978231,2,-1
398,47.088295060456105,8.248825013339959,-1,"[1, 3]"
399,47.2547540226967,6.99412110637704,2,-1
400,47.3913077621561,9.29345789108228,1,-1
401,47.362108557363996,7.338867563011579,2,-1
402,46.935233927510204,9.67617613478184,1,-1
403,47.9807625240337,8.79854006838058,1,-1
404,46.3600102209696,10.0750999862092,1,-1
405,47.2601375973549,8.86146705404191,1,-1
406,47.517565893743104,8.01941325604958,1,-1
407,46.990772262357204,6.92600185837278,2,-1
408,47.0918424333372,8.35236483300199,3,-1
409,46.4660363385071,6.3150396672523605,2,-1
410,47.27875335093861,7.14987999351221,2,-1
411,47.3027966236277,9.087303516501,1,-1
412,46.559670882089904,7.73852803297199,2,-1
413,47.183038759320794,7.883803580740019,2,-1
414,47.1252556476054,7.6377909569968,2,-1
415,47.3060982163541,8.75414532703321,0,-1
417,47.148336109458796,7.25412049909595,2,-1
418,46.0623532005282,7.2498445183429405,3,-1
419,47.3945247686773,8.77595642213467,0,-1
420,47.4504656024549,9.03745600137826,1,-1
421,47.302686973099,7.877263845470719,1,-1
422,47.3574656110049,9.28639713294812,1,-1
423,47.508325192547595,8.32541537447465,0,-1
424,47.03358669967529,8.27326817222425,3,-1
425,46.588922517031,6.64258338619362,3,-1
426,46.248230773601705,9.147409792169801,3,-1
427,47.4093301963741,8.64170320290432,0,-1
428,45.783183251739395,9.07983851648892,3,-1
429,47.557507279229,8.6065251763733,1,-1
430,47.05655391278971,7.06666904873263,2,-1
431,46.924799116452505,6.52612579274415,2,-1
432,46.2322258949252,8.846402306725132,3,-1
433,46.527801569101705,6.57237106357706,3,-1
434,47.4752200627485,8.28377846104991,0,-1
435,47.009206890670995,7.001047117218571,2,-1
436,47.3471742173224,8.571589694969031,0,-1
437,47.4239430545082,8.52477848550705,0,-1
438,47.334549152708504,8.52997973100282,0,-1
439,47.5662241119746,9.10634780052698,1,-1
440,46.2946408662662,7.88152185991804,2,-1
441,46.7395614640206,9.44336874571701,1,-1
442,47.0832855229347,8.30884145748034,3,-1
443,46.2410055465982,7.360534927667559,2,-1
444,47.2393928893646,8.73495731256175,0,-1
445,46.7851603162891,7.64988228072273,2,-1
446,47.3965071739505,9.57944554497438,1,-1
447,47.5627569502769,8.89807340187488,1,-1
448,46.871034706139405,7.54947758140272,2,-1
449,47.312103906088,7.217424319734559,2,-1
450,46.9362950848169,9.56537792762311,1,-1
451,47.285694485155496,7.709853809098901,2,-1
452,47.367402112992494,8.23030175217883,1,-1
453,47.448667474214105,8.58378881652907,0,-1
454,46.053669689239996,6.95061569716108,2,-1
455,47.4298684945792,8.76960533307506,0,-1
456,47.2779123088196,8.40516780540988,0,-1
457,47.4370449804591,7.53078364033759,2,-1
458,47.457104779875,8.988183408037449,1,-1
459,46.189146117486295,6.12533344552559,2,-1
460,46.719950097577296,9.55511916707704,1,-1
461,47.1347896977054,8.887958371774278,1,-1
462,46.8537503960565,6.88652090163023,2,-1
463,45.931401074650495,8.957892216652722,3,-1
464,47.717258722214495,8.65349808258645,1,-1
465,47.4534117269913,9.54983707320568,1,-1
466,47.006254347127296,8.48465074175984,1,-1
467,47.22576598940821,8.943411374270699,1,-1
468,47.46070039793899,9.034419695717519,1,-1
469,47.4236027012836,9.369877572312971,-1,"[1, 2]"
470,46.821525554702205,7.872053616822099,2,-1
471,46.250386353487606,7.39211070990875,2,-1
472,47.300372075523704,8.55037148795517,0,-1
473,47.523765898467204,8.439133106307171,0,-1
474,47.2404114112305,8.72192275778736,0,-1
475,46.8288460506639,6.95718238188891,2,-1
476,46.637159080721105,6.664861605242879,2,-1
477,47.0602380301659,7.91640344240525,2,-1
478,47.0480035765831,7.1771438623890305,2,-1
479,46.876236107962896,8.631740886402051,1,-1
480,47.1933010724158,9.23027937714136,1,-1
481,46.8533940866444,7.899425283533031,2,-1
482,47.552063069413,9.06208780647225,1,-1
483,46.791587818576005,9.82072404716963,1,-1
484,46.993688898252294,8.062352726636469,2,-1
485,47.103088489654894,9.60751789760702,1,-1
486,46.9559135047421,7.48201410355595,2,-1
487,47.295272851510404,8.56408876234559,0,-1
488,48.559722237477295,8.85030997821159,1,-1
489,46.999356275412595,8.61004657228754,1,-1
490,46.0204440607559,8.95807187970957,3,-1
491,46.04762845141521,8.89282724061489,3,-1
492,46.2912269595109,7.480558832795481,2,-1
493,46.69186603428221,6.86407200267696,2,-1
494,46.2708632421836,7.40228862207925,2,-1
495,47.3502478478485,8.56137585018717,0,-1
496,48.594229458530904,8.862670796522801,1,-1
497,47.1888874831246,7.3981743380774105,-1,"[1, 2]"
498,46.2731048634464,10.099794673373,1,-1
499,47.4198951396939,9.37458474440241,1,-1
500,46.377266893774795,8.912428480117109,3,-1
501,46.6585453998948,6.696212808663019,2,-1
502,47.4210925282938,7.080071912773559,2,-1
503,46.36193823042029,8.64968922578125,3,-1
504,46.7356705448924,6.43797411390123,2,-1
505,46.4098562151641,6.93132886800835,2,-1
506,46.9574218445137,9.56350044867904,1,-1
507,46.7572702171039,9.56113787948148,1,-1
508,47.0660023674891,7.0907888141146,2,-1
509,47.007216085664396,9.36326597182093,1,-1
510,47.27379222819779,7.30545023443768,2,-1
511,47.1055526425704,8.67470730644746,1,-1
512,47.12375204524201,7.27820433186654,2,-1
513,47.22936519784079,8.675192396700961,1,-1
514,47.0299497256843,8.27388800977038,3,-1
515,46.001514983853596,8.98003568840935,3,-1
516,47.284244174166794,8.4091922578833,0,-1
517,46.803413647225,7.32673132352144,2,-1
518,46.716063922477296,7.0328923940450405,2,-1
519,46.516842558206605,6.61066624414441,3,-1
520,46.6712510839191,9.65073584593203,1,-1
521,46.9462370458333,9.02435856453398,1,-1
522,47.1485010647828,7.27843789384045,2,-1
523,46.168812917515105,8.6751384977839,3,-1
524,46.4789789573037,6.85674174995752,2,-1
525,46.6339269638325,6.8318494334311,2,-1
526,49.403626782379206,8.67544392498055,1,-1
527,46.1580243748761,8.98805764389765,3,-1
528,47.050152000450204,8.267554887016459,3,-1
529,47.11243699130979,9.08604587510305,1,-1
530,46.954662654146794,7.66135376690254,2,-1
531,47.0751432549337,8.26393467642095,3,-1
532,47.1757177888632,8.924187427187869,1,-1
533,46.84001848751411,9.59282145955678,1,-1
534,47.0453776076686,9.43788902248312,1,-1
535,47.3987327302675,7.65325994619149,2,-1
536,47.173928607571895,8.51529227610542,1,-1
537,46.96776447620339,6.84887250806754,2,-1
538,47.7021168722202,8.6349478719668,1,-1
539,47.1114160118114,7.30571972902295,2,-1
540,46.9358350481041,7.43001961490388,2,-1
541,47.2299691088702,8.96194361858466,1,-1
542,47.462765337689504,8.33304207123789,0,-1
543,46.1031343322416,8.934814497000481,3,-1
544,47.3920253723101,6.9412462687464105,2,-1
545,48.33850557381,8.03276222117345,1,-1
546,47.2759010669361,8.34456745633474,0,-1
547,46.77230916167849,6.649563295952199,2,-1
548,47.0840011999955,7.584170517680239,2,-1
549,47.032007034348204,8.585783076460089,1,-1
550,46.6021506571027,7.1065991631173,2,-1
551,47.442112290305396,8.36282122291059,0,-1
552,46.9179457566865,6.525335275294009,2,-1
553,47.32907573013829,8.8230730587933,1,-1
554,46.3198289177241,6.87667536611491,2,-1
555,47.4816679122851,8.589933293073301,0,-1
556,46.5313552011436,9.870158337261609,1,-1
557,46.42519619564921,7.2702093258367695,2,-1
558,47.7456325487572,8.70435171082754,1,-1
559,47.472038346399,8.676485970710269,1,-1
560,47.41830870981179,7.9035665169934,2,-1
561,47.1666002736018,8.553533557755719,1,-1
562,47.37329132987221,7.99546417057162,1,-1
563,47.6004590978899,8.22702290139134,1,-1
564,46.949806133551206,7.439119548733269,2,-1
565,47.366233925706,7.166238314838299,2,-1
566,47.414436647677604,7.074502358011251,2,-1
567,47.0386988618779,8.18195442358079,2,-1
568,46.696647332198296,6.47779643045179,2,-1
569,46.85327122078171,6.9089608174306605,2,-1
570,46.3988920190522,9.23067463586643,3,-1
571,47.394877472002,8.62871356389414,0,-1
572,47.499999280618,7.716366594909671,2,-1
573,46.9894425667003,6.90696655749963,2,-1
574,46.8509367159826,6.62919848845837,2,-1
575,49.281607018677995,9.25982496684016,1,-1
576,46.212828636102294,8.85938296258246,3,-1
577,47.7323659630169,8.49071436992849,1,-1
578,47.3035824457612,7.632832256627769,2,-1
579,46.9446854609802,7.483154963966941,2,-1
580,47.229773906057794,8.673171187311409,1,-1
581,47.3071946406515,8.555150525267349,1,-1
582,46.1649929949885,8.76249965917669,3,-1
583,46.503680170669604,6.68632235738348,3,-1
584,46.4893456798126,6.24700126762368,2,-1
585,46.8599792855624,9.515853806002712,1,-1
586,47.4848004801037,8.70663343164952,1,-1
587,47.3667876010305,8.876702481262699,1,-1
588,46.273384283493,7.86677152295074,2,-1
589,46.7605626526913,7.61304237091586,2,-1
590,46.21278512285271,7.3701738506675,2,-1
591,46.1957998906818,7.338346540146719,2,-1
592,47.2494735639061,8.77790576630148,1,-1
593,46.177727111875804,7.1949844039341295,2,-1
594,46.12049065320661,7.05276312813253,2,-1
595,46.2870741206199,7.0276372496322095,2,-1
596,46.6970354860019,7.138318675803981,2,-1
597,45.9029718467754,8.97889482799836,3,-1
598,47.2982154744819,7.870221053642241,1,-1
599,47.3914172287434,8.08305889393831,1,-1
600,46.777772353751494,6.634714144303629,2,-1
601,46.6207065834962,6.98908155763243,2,-1
602,47.4848672576168,7.731655921047519,2,-1
603,46.864530709419796,7.790540487929749,2,-1
604,47.3060738511114,8.55110810648825,0,-1
606,47.3918490113983,8.053028213986009,1,-1
607,47.4061444926443,8.40497017604735,-1,"[0, 1]"
608,46.922087327788,7.41211619128888,2,-1
609,46.929768327641895,7.572240890705481,2,-1
610,46.6150608737681,9.430765382279061,3,-1
611,46.1500716033669,8.73300796839494,3,-1
612,46.0158714791224,8.97149271005619,3,-1
