from_stop_id,to_stop_id,min_transfer_time
610,10168,1
610,10587,1
610,10772,1
610,10801,1
610,10948,1
610,11031,1
610,11093,1
610,11491,1
610,11498,1
610,11811,1
610,11876,1
610,12101,1
610,12121,1
610,12442,1
610,12822,1
610,12892,1
610,13175,1
610,13186,1
610,13401,1
610,13473,1
610,13545,1
610,13977,1
610,14477,1
610,14687,1
610,14883,1
610,15024,1
610,15565,1
610,15718,1
610,15824,1
610,15978,1
610,16452,1
610,16773,1
610,16815,1
610,17277,1
610,18020,1
610,18239,1
610,18674,1
610,18955,1
610,19214,1
610,19364,1
610,19365,1
610,19471,1
610,19876,1
610,19995,1
610,20205,1
610,20315,1
610,20334,1
610,20479,1
610,21049,1
610,21433,1
610,21562,1
610,21587,1
610,21615,1
610,21657,1
610,21732,1
610,21901,1
610,22032,1
610,22106,1
610,22502,1
610,22658,1
914,1362,1
914,1642,1
914,1976,1
914,2550,1
914,2654,1
914,2898,1
914,3110,1
914,3694,1
914,3712,1
914,3753,1
914,3793,1
914,3823,1
914,4314,1
914,5190,1
914,5218,1
914,5366,1
914,6188,1
914,6270,1
914,6444,1
914,6739,1
914,7397,1
914,7564,1
914,7617,1
914,7875,1
914,7917,1
914,8270,1
914,8429,1
914,8981,1
914,9115,1
914,9632,1
914,9682,1
914,9734,1
914,9760,1
914,10168,1
914,10587,1
914,10772,1
914,10801,1
914,10948,1
914,11031,1
914,11093,1
914,11491,1
914,11498,1
914,11811,1
914,11876,1
914,12101,1
914,12121,1
914,12442,1
914,12822,1
914,12892,1
914,13175,1
914,13186,1
914,13401,1
914,13473,1
914,13545,1
914,13977,1
914,14477,1
914,14687,1
914,14883,1
914,15024,1
914,15565,1
914,15718,1
914,15824,1
914,15978,1
914,16452,1
914,16773,1
914,16815,1
914,17277,1
914,18020,1
914,18239,1
914,18674,1
914,18955,1
914,19214,1
914,19364,1
914,19365,1
914,19471,1
914,19876,1
914,19995,1
914,20205,1
914,20315,1
914,20334,1
914,20479,1
914,21049,1
914,21433,1
914,21562,1
914,21587,1
914,21615,1
914,21657,1
914,21732,1
914,21901,1
914,22032,1
914,22106,1
914,22502,1
914,22658,1
1362,1642,1
1362,1976,1
1362,2550,1
1362,2654,1
1362,2898,1
1362,3110,1
1362,3694,1
1362,3712,1
1362,3753,1
1362,3793,1
1362,3823,1
1362,4314,1
1362,5190,1
1362,5218,1
1362,5366,1
1362,6188,1
1362,6270,1
1362,6444,1
1362,6739,1
1362,7397,1
1362,7564,1
1362,7617,1
1362,7875,1
1362,7917,1
1362,8270,1
1362,8429,1
1362,8981,1
1362,9115,1
1362,9632,1
1362,9682,1
1362,9734,1
1362,9760,1
1362,10168,1
1362,10587,1
1362,10772,1
1362,10801,1
1362,10948,1
1362,11031,1
1362,11093,1
1362,11491,1
1362,11498,1
1362,11811,1
1362,11876,1
1362,12101,1
1362,12121,1
1362,12442,1
1362,12822,1
1362,12892,1
1362,13175,1
1362,13186,1
1362,13401,1
1362,13473,1
1362,13545,1
1362,13977,1
1362,14477,1
1362,14687,1
1362,14883,1
1362,15024,1
1362,15565,1
1362,15718,1
1362,15824,1
1362,15978,1
1362,16452,1
1362,16773,1
1362,16815,1
1362,17277,1
1362,18020,1
1362,18239,1
1362,18674,1
1362,18955,1
1362,19214,1
1362,19364,1
1362,19365,1
1362,19471,1
1362,19876,1
1362,19995,1
1362,20205,1
1362,20315,1
1362,20334,1
1362,20479,1
1362,21049,1
1362,21433,1
1362,21562,1
1362,21587,1
1362,21615,1
1362,21657,1
1362,21732,1
1362,21901,1
1362,22032,1
1362,22106,1
1362,22502,1
1362,22658,1
1642,1976,1
1642,2550,1
1642,2654,1
1642,2898,1
1642,3110,1
1642,3694,1
1642,3712,1
1642,3753,1
1642,3793,1
1642,3823,1
1642,4314,1
1642,5190,1
1642,5218,1
1642,5366,1
1642,6188,1
1642,6270,1
1642,6444,1
1642,6739,1
1642,7397,1
1642,7564,1
1642,7617,1
1642,7875,1
1642,7917,1
1642,8270,1
1642,8429,1
1642,8981,1
1642,9115,1
1642,9632,1
1642,9682,1
1642,9734,1
1642,9760,1
1642,10168,1
1642,10587,1
1642,10772,1
1642,10801,1
1642,10948,1
1642,11031,1
1642,11093,1
1642,11491,1
1642,11498,1
1642,11811,1
1642,11876,1
1642,12101,1
1642,12121,1
1642,12442,1
1642,12822,1
1642,12892,1
1642,13175,1
1642,13186,1
1642,13401,1
1642,13473,1
1642,13545,1
1642,13977,1
1642,14477,1
1642,14687,1
1642,14883,1
1642,15024,1
1642,15565,1
1642,15718,1
1642,15824,1
1642,15978,1
1642,16452,1
1642,16773,1
1642,16815,1
1642,17277,1
1642,18020,1
1642,18239,1
1642,18674,1
1642,18955,1
1642,19214,1
1642,19364,1
1642,19365,1
1642,19471,1
1642,19876,1
1642,19995,1
1642,20205,1
1642,20315,1
1642,20334,1
1642,20479,1
1642,21049,1
1642,21433,1
1642,21562,1
1642,21587,1
1642,21615,1
1642,21657,1
1642,21732,1
1642,21901,1
1642,22032,1
1642,22106,1
1642,22502,1
1642,22658,1
1976,2550,1
1976,2654,1
1976,2898,1
1976,3110,1
1976,3694,1
1976,3712,1
1976,3753,1
1976,3793,1
1976,3823,1
1976,4314,1
1976,5190,1
1976,5218,1
1976,5366,1
1976,6188,1
1976,6270,1
1976,6444,1
1976,6739,1
1976,7397,1
1976,7564,1
1976,7617,1
1976,7875,1
1976,7917,1
1976,8270,1
1976,8429,1
1976,8981,1
1976,9115,1
1976,9632,1
1976,9682,1
1976,9734,1
1976,9760,1
1976,10168,1
1976,10587,1
1976,10772,1
1976,10801,1
1976,10948,1
1976,11031,1
1976,11093,1
1976,11491,1
1976,11498,1
1976,11811,1
1976,11876,1
1976,12101,1
1976,12121,1
1976,12442,1
1976,12822,1
1976,12892,1
1976,13175,1
1976,13186,1
1976,13401,1
1976,13473,1
1976,13545,1
1976,13977,1
1976,14477,1
1976,14687,1
1976,14883,1
1976,15024,1
1976,15565,1
1976,15718,1
1976,15824,1
1976,15978,1
1976,16452,1
1976,16773,1
1976,16815,1
1976,17277,1
1976,18020,1
1976,18239,1
1976,18674,1
1976,18955,1
1976,19214,1
1976,19364,1
1976,19365,1
1976,19471,1
1976,19876,1
1976,19995,1
1976,20205,1
1976,20315,1
1976,20334,1
1976,20479,1
1976,21049,1
1976,21433,1
1976,21562,1
1976,21587,1
1976,21615,1
1976,21657,1
1976,21732,1
1976,21901,1
1976,22032,1
1976,22106,1
1976,22502,1
1976,22658,1
2550,2654,1
2550,2898,1
2550,3110,1
2550,3694,1
2550,3712,1
2550,3753,1
2550,3793,1
2550,3823,1
2550,4314,1
2550,5190,1
2550,5218,1
2550,5366,1
2550,6188,1
2550,6270,1
2550,6444,1
2550,6739,1
2550,7397,1
2550,7564,1
2550,7617,1
2550,7875,1
2550,7917,1
2550,8270,1
2550,8429,1
2550,8981,1
2550,9115,1
2550,9632,1
2550,9682,1
2550,9734,1
2550,9760,1
2550,10168,1
2550,10587,1
2550,10772,1
2550,10801,1
2550,10948,1
2550,11031,1
2550,11093,1
2550,11491,1
2550,11498,1
2550,11811,1
2550,11876,1
2550,12101,1
2550,12121,1
2550,12442,1
2550,12822,1
2550,12892,1
2550,13175,1
2550,13186,1
2550,13401,1
2550,13473,1
2550,13545,1
2550,13977,1
2550,14477,1
2550,14687,1
2550,14883,1
2550,15024,1
2550,15565,1
2550,15718,1
2550,15824,1
2550,15978,1
2550,16452,1
2550,16773,1
2550,16815,1
2550,17277,1
2550,18020,1
2550,18239,1
2550,18674,1
2550,18955,1
2550,19214,1
2550,19364,1
2550,19365,1
2550,19471,1
2550,19876,1
2550,19995,1
2550,20205,1
2550,20315,1
2550,20334,1
2550,20479,1
2550,21049,1
2550,21433,1
2550,21562,1
2550,21587,1
2550,21615,1
2550,21657,1
2550,21732,1
2550,21901,1
2550,22032,1
2550,22106,1
2550,22502,1
2550,22658,1
2654,2898,1
2654,3110,1
2654,3694,1
2654,3712,1
2654,3753,1
2654,3793,1
2654,3823,1
2654,4314,1
2654,5190,1
2654,5218,1
2654,5366,1
2654,6188,1
2654,6270,1
2654,6444,1
2654,6739,1
2654,7397,1
2654,7564,1
2654,7617,1
2654,7875,1
2654,7917,1
2654,8270,1
2654,8429,1
2654,8981,1
2654,9115,1
2654,9632,1
2654,9682,1
2654,9734,1
2654,9760,1
2654,10168,1
2654,10587,1
2654,10772,1
2654,10801,1
2654,10948,1
2654,11031,1
2654,11093,1
2654,11491,1
2654,11498,1
2654,11811,1
2654,11876,1
2654,12101,1
2654,12121,1
2654,12442,1
2654,12822,1
2654,12892,1
2654,13175,1
2654,13186,1
2654,13401,1
2654,13473,1
2654,13545,1
2654,13977,1
2654,14477,1
2654,14687,1
2654,14883,1
2654,15024,1
2654,15565,1
2654,15718,1
2654,15824,1
2654,15978,1
2654,16452,1
2654,16773,1
2654,16815,1
2654,17277,1
2654,18020,1
2654,18239,1
2654,18674,1
2654,18955,1
2654,19214,1
2654,19364,1
2654,19365,1
2654,19471,1
2654,19876,1
2654,19995,1
2654,20205,1
2654,20315,1
2654,20334,1
2654,20479,1
2654,21049,1
2654,21433,1
2654,21562,1
2654,21587,1
2654,21615,1
2654,21657,1
2654,21732,1
2654,21901,1
2654,22032,1
2654,22106,1
2654,22502,1
2654,22658,1
2898,3110,1
2898,3694,1
2898,3712,1
2898,3753,1
2898,3793,1
2898,3823,1
2898,4314,1
2898,5190,1
2898,5218,1
2898,5366,1
2898,6188,1
2898,6270,1
2898,6444,1
2898,6739,1
2898,7397,1
2898,7564,1
2898,7617,1
2898,7875,1
2898,7917,1
2898,8270,1
2898,8429,1
2898,8981,1
2898,9115,1
2898,9632,1
2898,9682,1
2898,9734,1
2898,9760,1
2898,10168,1
2898,10587,1
2898,10772,1
2898,10801,1
2898,10948,1
2898,11031,1
2898,11093,1
2898,11491,1
2898,11498,1
2898,11811,1
2898,11876,1
2898,12101,1
2898,12121,1
2898,12442,1
2898,12822,1
2898,12892,1
2898,13175,1
2898,13186,1
2898,13401,1
2898,13473,1
2898,13545,1
2898,13977,1
2898,14477,1
2898,14687,1
2898,14883,1
2898,15024,1
2898,15565,1
2898,15718,1
2898,15824,1
2898,15978,1
2898,16452,1
2898,16773,1
2898,16815,1
2898,17277,1
2898,18020,1
2898,18239,1
2898,18674,1
2898,18955,1
2898,19214,1
2898,19364,1
2898,19365,1
2898,19471,1
2898,19876,1
2898,19995,1
2898,20205,1
2898,20315,1
2898,20334,1
2898,20479,1
2898,21049,1
2898,21433,1
2898,21562,1
2898,21587,1
2898,21615,1
2898,21657,1
2898,21732,1
2898,21901,1
2898,22032,1
2898,22106,1
2898,22502,1
2898,22658,1
3110,3694,1
3110,3712,1
3110,3753,1
3110,3793,1
3110,3823,1
3110,4314,1
3110,5190,1
3110,5218,1
3110,5366,1
3110,6188,1
3110,6270,1
3110,6444,1
3110,6739,1
3110,7397,1
3110,7564,1
3110,7617,1
3110,7875,1
3110,7917,1
3110,8270,1
3110,8429,1
3110,8981,1
3110,9115,1
3110,9632,1
3110,9682,1
3110,9734,1
3110,9760,1
3110,10168,1
3110,10587,1
3110,10772,1
3110,10801,1
3110,10948,1
3110,11031,1
3110,11093,1
3110,11491,1
3110,11498,1
3110,11811,1
3110,11876,1
3110,12101,1
3110,12121,1
3110,12442,1
3110,12822,1
3110,12892,1
3110,13175,1
3110,13186,1
3110,13401,1
3110,13473,1
3110,13545,1
3110,13977,1
3110,14477,1
3110,14687,1
3110,14883,1
3110,15024,1
3110,15565,1
3110,15718,1
3110,15824,1
3110,15978,1
3110,16452,1
3110,16773,1
3110,16815,1
3110,17277,1
3110,18020,1
3110,18239,1
3110,18674,1
3110,18955,1
3110,19214,1
3110,19364,1
3110,19365,1
3110,19471,1
3110,19876,1
3110,19995,1
3110,20205,1
3110,20315,1
3110,20334,1
3110,20479,1
3110,21049,1
3110,21433,1
3110,21562,1
3110,21587,1
3110,21615,1
3110,21657,1
3110,21732,1
3110,21901,1
3110,22032,1
3110,22106,1
3110,22502,1
3110,22658,1
3694,3712,1
3694,3753,1
3694,3793,1
3694,3823,1
3694,4314,1
3694,5190,1
3694,5218,1
3694,5366,1
3694,6188,1
3694,6270,1
3694,6444,1
3694,6739,1
3694,7397,1
3694,7564,1
3694,7617,1
3694,7875,1
3694,7917,1
3694,8270,1
3694,8429,1
3694,8981,1
3694,9115,1
3694,9632,1
3694,9682,1
3694,9734,1
3694,9760,1
3694,10168,1
3694,10587,1
3694,10772,1
3694,10801,1
3694,10948,1
3694,11031,1
3694,11093,1
3694,11491,1
3694,11498,1
3694,11811,1
3694,11876,1
3694,12101,1
3694,12121,1
3694,12442,1
3694,12822,1
3694,12892,1
3694,13175,1
3694,13186,1
3694,13401,1
3694,13473,1
3694,13545,1
3694,13977,1
3694,14477,1
3694,14687,1
3694,14883,1
3694,15024,1
3694,15565,1
3694,15718,1
3694,15824,1
3694,15978,1
3694,16452,1
3694,16773,1
3694,16815,1
3694,17277,1
3694,18020,1
3694,18239,1
3694,18674,1
3694,18955,1
3694,19214,1
3694,19364,1
3694,19365,1
3694,19471,1
3694,19876,1
3694,19995,1
3694,20205,1
3694,20315,1
3694,20334,1
3694,20479,1
3694,21049,1
3694,21433,1
3694,21562,1
3694,21587,1
3694,21615,1
3694,21657,1
3694,21732,1
3694,21901,1
3694,22032,1
3694,22106,1
3694,22502,1
3694,22658,1
3712,3753,1
3712,3793,1
3712,3823,1
3712,4314,1
3712,5190,1
3712,5218,1
3712,5366,1
3712,6188,1
3712,6270,1
3712,6444,1
3712,6739,1
3712,7397,1
3712,7564,1
3712,7617,1
3712,7875,1
3712,7917,1
3712,8270,1
3712,8429,1
3712,8981,1
3712,9115,1
3712,9632,1
3712,9682,1
3712,9734,1
3712,9760,1
3712,10168,1
3712,10587,1
3712,10772,1
3712,10801,1
3712,10948,1
3712,11031,1
3712,11093,1
3712,11491,1
3712,11498,1
3712,11811,1
3712,11876,1
3712,12101,1
3712,12121,1
3712,12442,1
3712,12822,1
3712,12892,1
3712,13175,1
3712,13186,1
3712,13401,1
3712,13473,1
3712,13545,1
3712,13977,1
3712,14477,1
3712,14687,1
3712,14883,1
3712,15024,1
3712,15565,1
3712,15718,1
3712,15824,1
3712,15978,1
3712,16452,1
3712,16773,1
3712,16815,1
3712,17277,1
3712,18020,1
3712,18239,1
3712,18674,1
3712,18955,1
3712,19214,1
3712,19364,1
3712,19365,1
3712,19471,1
3712,19876,1
3712,19995,1
3712,20205,1
3712,20315,1
3712,20334,1
3712,20479,1
3712,21049,1
3712,21433,1
3712,21562,1
3712,21587,1
3712,21615,1
3712,21657,1
3712,21732,1
3712,21901,1
3712,22032,1
3712,22106,1
3712,22502,1
3712,22658,1
3753,3793,1
3753,3823,1
3753,4314,1
3753,5190,1
3753,5218,1
3753,5366,1
3753,6188,1
3753,6270,1
3753,6444,1
3753,6739,1
3753,7397,1
3753,7564,1
3753,7617,1
3753,7875,1
3753,7917,1
3753,8270,1
3753,8429,1
3753,8981,1
3753,9115,1
3753,9632,1
3753,9682,1
3753,9734,1
3753,9760,1
3753,10168,1
3753,10587,1
3753,10772,1
3753,10801,1
3753,10948,1
3753,11031,1
3753,11093,1
3753,11491,1
3753,11498,1
3753,11811,1
3753,11876,1
3753,12101,1
3753,12121,1
3753,12442,1
3753,12822,1
3753,12892,1
3753,13175,1
3753,13186,1
3753,13401,1
3753,13473,1
3753,13545,1
3753,13977,1
3753,14477,1
3753,14687,1
3753,14883,1
3753,15024,1
3753,15565,1
3753,15718,1
3753,15824,1
3753,15978,1
3753,16452,1
3753,16773,1
3753,16815,1
3753,17277,1
3753,18020,1
3753,18239,1
3753,18674,1
3753,18955,1
3753,19214,1
3753,19364,1
3753,19365,1
3753,19471,1
3753,19876,1
3753,19995,1
3753,20205,1
3753,20315,1
3753,20334,1
3753,20479,1
3753,21049,1
3753,21433,1
3753,21562,1
3753,21587,1
3753,21615,1
3753,21657,1
3753,21732,1
3753,21901,1
3753,22032,1
3753,22106,1
3753,22502,1
3753,22658,1
3793,3823,1
3793,4314,1
3793,5190,1
3793,5218,1
3793,5366,1
3793,6188,1
3793,6270,1
3793,6444,1
3793,6739,1
3793,7397,1
3793,7564,1
3793,7617,1
3793,7875,1
3793,7917,1
3793,8270,1
3793,8429,1
3793,8981,1
3793,9115,1
3793,9632,1
3793,9682,1
3793,9734,1
3793,9760,1
3793,10168,1
3793,10587,1
3793,10772,1
3793,10801,1
3793,10948,1
3793,11031,1
3793,11093,1
3793,11491,1
3793,11498,1
3793,11811,1
3793,11876,1
3793,12101,1
3793,12121,1
3793,12442,1
3793,12822,1
3793,12892,1
3793,13175,1
3793,13186,1
3793,13401,1
3793,13473,1
3793,13545,1
3793,13977,1
3793,14477,1
3793,14687,1
3793,14883,1
3793,15024,1
3793,15565,1
3793,15718,1
3793,15824,1
3793,15978,1
3793,16452,1
3793,16773,1
3793,16815,1
3793,17277,1
3793,18020,1
3793,18239,1
3793,18674,1
3793,18955,1
3793,19214,1
3793,19364,1
3793,19365,1
3793,19471,1
3793,19876,1
3793,19995,1
3793,20205,1
3793,20315,1
3793,20334,1
3793,20479,1
3793,21049,1
3793,21433,1
3793,21562,1
3793,21587,1
3793,21615,1
3793,21657,1
3793,21732,1
3793,21901,1
3793,22032,1
3793,22106,1
3793,22502,1
3793,22658,1
3823,4314,1
3823,5190,1
3823,5218,1
3823,5366,1
3823,6188,1
3823,6270,1
3823,6444,1
3823,6739,1
3823,7397,1
3823,7564,1
3823,7617,1
3823,7875,1
3823,7917,1
3823,8270,1
3823,8429,1
3823,8981,1
3823,9115,1
3823,9632,1
3823,9682,1
3823,9734,1
3823,9760,1
3823,10168,1
3823,10587,1
3823,10772,1
3823,10801,1
3823,10948,1
3823,11031,1
3823,11093,1
3823,11491,1
3823,11498,1
3823,11811,1
3823,11876,1
3823,12101,1
3823,12121,1
3823,12442,1
3823,12822,1
3823,12892,1
3823,13175,1
3823,13186,1
3823,13401,1
3823,13473,1
3823,13545,1
3823,13977,1
3823,14477,1
3823,14687,1
3823,14883,1
3823,15024,1
3823,15565,1
3823,15718,1
3823,15824,1
3823,15978,1
3823,16452,1
3823,16773,1
3823,16815,1
3823,17277,1
3823,18020,1
3823,18239,1
3823,18674,1
3823,18955,1
3823,19214,1
3823,19364,1
3823,19365,1
3823,19471,1
3823,19876,1
3823,19995,1
3823,20205,1
3823,20315,1
3823,20334,1
3823,20479,1
3823,21049,1
3823,21433,1
3823,21562,1
3823,21587,1
3823,21615,1
3823,21657,1
3823,21732,1
3823,21901,1
3823,22032,1
3823,22106,1
3823,22502,1
3823,22658,1
4314,5190,1
4314,5218,1
4314,5366,1
4314,6188,1
4314,6270,1
4314,6444,1
4314,6739,1
4314,7397,1
4314,7564,1
4314,7617,1
4314,7875,1
4314,7917,1
4314,8270,1
4314,8429,1
4314,8981,1
4314,9115,1
4314,9632,1
4314,9682,1
4314,9734,1
4314,9760,1
4314,10168,1
4314,10587,1
4314,10772,1
4314,10801,1
4314,10948,1
4314,11031,1
4314,11093,1
4314,11491,1
4314,11498,1
4314,11811,1
4314,11876,1
4314,12101,1
4314,12121,1
4314,12442,1
4314,12822,1
4314,12892,1
4314,13175,1
4314,13186,1
4314,13401,1
4314,13473,1
4314,13545,1
4314,13977,1
4314,14477,1
4314,14687,1
4314,14883,1
4314,15024,1
4314,15565,1
4314,15718,1
4314,15824,1
4314,15978,1
4314,16452,1
4314,16773,1
4314,16815,1
4314,17277,1
4314,18020,1
4314,18239,1
4314,18674,1
4314,18955,1
4314,19214,1
4314,19364,1
4314,19365,1
4314,19471,1
4314,19876,1
4314,19995,1
4314,20205,1
4314,20315,1
4314,20334,1
4314,20479,1
4314,21049,1
4314,21433,1
4314,21562,1
4314,21587,1
4314,21615,1
4314,21657,1
4314,21732,1
4314,21901,1
4314,22032,1
4314,22106,1
4314,22502,1
4314,22658,1
5190,5218,1
5190,5366,1
5190,6188,1
5190,6270,1
5190,6444,1
5190,6739,1
5190,7397,1
5190,7564,1
5190,7617,1
5190,7875,1
5190,7917,1
5190,8270,1
5190,8429,1
5190,8981,1
5190,9115,1
5190,9632,1
5190,9682,1
5190,9734,1
5190,9760,1
5190,10168,1
5190,10587,1
5190,10772,1
5190,10801,1
5190,10948,1
5190,11031,1
5190,11093,1
5190,11491,1
5190,11498,1
5190,11811,1
5190,11876,1
5190,12101,1
5190,12121,1
5190,12442,1
5190,12822,1
5190,12892,1
5190,13175,1
5190,13186,1
5190,13401,1
5190,13473,1
5190,13545,1
5190,13977,1
5190,14477,1
5190,14687,1
5190,14883,1
5190,15024,1
5190,15565,1
5190,15718,1
5190,15824,1
5190,15978,1
5190,16452,1
5190,16773,1
5190,16815,1
5190,17277,1
5190,18020,1
5190,18239,1
5190,18674,1
5190,18955,1
5190,19214,1
5190,19364,1
5190,19365,1
5190,19471,1
5190,19876,1
5190,19995,1
5190,20205,1
5190,20315,1
5190,20334,1
5190,20479,1
5190,21049,1
5190,21433,1
5190,21562,1
5190,21587,1
5190,21615,1
5190,21657,1
5190,21732,1
5190,21901,1
5190,22032,1
5190,22106,1
5190,22502,1
5190,22658,1
5218,5366,1
5218,6188,1
5218,6270,1
5218,6444,1
5218,6739,1
5218,7397,1
5218,7564,1
5218,7617,1
5218,7875,1
5218,7917,1
5218,8270,1
5218,8429,1
5218,8981,1
5218,9115,1
5218,9632,1
5218,9682,1
5218,9734,1
5218,9760,1
5218,10168,1
5218,10587,1
5218,10772,1
5218,10801,1
5218,10948,1
5218,11031,1
5218,11093,1
5218,11491,1
5218,11498,1
5218,11811,1
5218,11876,1
5218,12101,1
5218,12121,1
5218,12442,1
5218,12822,1
5218,12892,1
5218,13175,1
5218,13186,1
5218,13401,1
5218,13473,1
5218,13545,1
5218,13977,1
5218,14477,1
5218,14687,1
5218,14883,1
5218,15024,1
5218,15565,1
5218,15718,1
5218,15824,1
5218,15978,1
5218,16452,1
5218,16773,1
5218,16815,1
5218,17277,1
5218,18020,1
5218,18239,1
5218,18674,1
5218,18955,1
5218,19214,1
5218,19364,1
5218,19365,1
5218,19471,1
5218,19876,1
5218,19995,1
5218,20205,1
5218,20315,1
5218,20334,1
5218,20479,1
5218,21049,1
5218,21433,1
5218,21562,1
5218,21587,1
5218,21615,1
5218,21657,1
5218,21732,1
5218,21901,1
5218,22032,1
5218,22106,1
5218,22502,1
5218,22658,1
5366,6188,1
5366,6270,1
5366,6444,1
5366,6739,1
5366,7397,1
5366,7564,1
5366,7617,1
5366,7875,1
5366,7917,1
5366,8270,1
5366,8429,1
5366,8981,1
5366,9115,1
5366,9632,1
5366,9682,1
5366,9734,1
5366,9760,1
5366,10168,1
5366,10587,1
5366,10772,1
5366,10801,1
5366,10948,1
5366,11031,1
5366,11093,1
5366,11491,1
5366,11498,1
5366,11811,1
5366,11876,1
5366,12101,1
5366,12121,1
5366,12442,1
5366,12822,1
5366,12892,1
5366,13175,1
5366,13186,1
5366,13401,1
5366,13473,1
5366,13545,1
5366,13977,1
5366,14477,1
5366,14687,1
5366,14883,1
5366,15024,1
5366,15565,1
5366,15718,1
5366,15824,1
5366,15978,1
5366,16452,1
5366,16773,1
5366,16815,1
5366,17277,1
5366,18020,1
5366,18239,1
5366,18674,1
5366,18955,1
5366,19214,1
5366,19364,1
5366,19365,1
5366,19471,1
5366,19876,1
5366,19995,1
5366,20205,1
5366,20315,1
5366,20334,1
5366,20479,1
5366,21049,1
5366,21433,1
5366,21562,1
5366,21587,1
5366,21615,1
5366,21657,1
5366,21732,1
5366,21901,1
5366,22032,1
5366,22106,1
5366,22502,1
5366,22658,1
6188,6270,1
6188,6444,1
6188,6739,1
6188,7397,1
6188,7564,1
6188,7617,1
6188,7875,1
6188,7917,1
6188,8270,1
6188,8429,1
6188,8981,1
6188,9115,1
6188,9632,1
6188,9682,1
6188,9734,1
6188,9760,1
6188,10168,1
6188,10587,1
6188,10772,1
6188,10801,1
6188,10948,1
6188,11031,1
6188,11093,1
6188,11491,1
6188,11498,1
6188,11811,1
6188,11876,1
6188,12101,1
6188,12121,1
6188,12442,1
6188,12822,1
6188,12892,1
6188,13175,1
6188,13186,1
6188,13401,1
6188,13473,1
6188,13545,1
6188,13977,1
6188,14477,1
6188,14687,1
6188,14883,1
6188,15024,1
6188,15565,1
6188,15718,1
6188,15824,1
6188,15978,1
6188,16452,1
6188,16773,1
6188,16815,1
6188,17277,1
6188,18020,1
6188,18239,1
6188,18674,1
6188,18955,1
6188,19214,1
6188,19364,1
6188,19365,1
6188,19471,1
6188,19876,1
6188,19995,1
6188,20205,1
6188,20315,1
6188,20334,1
6188,20479,1
6188,21049,1
6188,21433,1
6188,21562,1
6188,21587,1
6188,21615,1
6188,21657,1
6188,21732,1
6188,21901,1
6188,22032,1
6188,22106,1
6188,22502,1
6188,22658,1
6270,6444,1
6270,6739,1
6270,7397,1
6270,7564,1
6270,7617,1
6270,7875,1
6270,7917,1
6270,8270,1
6270,8429,1
6270,8981,1
6270,9115,1
6270,9632,1
6270,9682,1
6270,9734,1
6270,9760,1
6270,10168,1
6270,10587,1
6270,10772,1
6270,10801,1
6270,10948,1
6270,11031,1
6270,11093,1
6270,11491,1
6270,11498,1
6270,11811,1
6270,11876,1
6270,12101,1
6270,12121,1
6270,12442,1
6270,12822,1
6270,12892,1
6270,13175,1
6270,13186,1
6270,13401,1
6270,13473,1
6270,13545,1
6270,13977,1
6270,14477,1
6270,14687,1
6270,14883,1
6270,15024,1
6270,15565,1
6270,15718,1
6270,15824,1
6270,15978,1
6270,16452,1
6270,16773,1
6270,16815,1
6270,17277,1
6270,18020,1
6270,18239,1
6270,18674,1
6270,18955,1
6270,19214,1
6270,19364,1
6270,19365,1
6270,19471,1
6270,19876,1
6270,19995,1
6270,20205,1
6270,20315,1
6270,20334,1
6270,20479,1
6270,21049,1
6270,21433,1
6270,21562,1
6270,21587,1
6270,21615,1
6270,21657,1
6270,21732,1
6270,21901,1
6270,22032,1
6270,22106,1
6270,22502,1
6270,22658,1
6444,6739,1
6444,7397,1
6444,7564,1
6444,7617,1
6444,7875,1
6444,7917,1
6444,8270,1
6444,8429,1
6444,8981,1
6444,9115,1
6444,9632,1
6444,9682,1
6444,9734,1
6444,9760,1
6444,10168,1
6444,10587,1
6444,10772,1
6444,10801,1
6444,10948,1
6444,11031,1
6444,11093,1
6444,11491,1
6444,11498,1
6444,11811,1
6444,11876,1
6444,12101,1
6444,12121,1
6444,12442,1
6444,12822,1
6444,12892,1
6444,13175,1
6444,13186,1
6444,13401,1
6444,13473,1
6444,13545,1
6444,13977,1
6444,14477,1
6444,14687,1
6444,14883,1
6444,15024,1
6444,15565,1
6444,15718,1
6444,15824,1
6444,15978,1
6444,16452,1
6444,16773,1
6444,16815,1
6444,17277,1
6444,18020,1
6444,18239,1
6444,18674,1
6444,18955,1
6444,19214,1
6444,19364,1
6444,19365,1
6444,19471,1
6444,19876,1
6444,19995,1
6444,20205,1
6444,20315,1
6444,20334,1
6444,20479,1
6444,21049,1
6444,21433,1
6444,21562,1
6444,21587,1
6444,21615,1
6444,21657,1
6444,21732,1
6444,21901,1
6444,22032,1
6444,22106,1
6444,22502,1
6444,22658,1
6739,7397,1
6739,7564,1
6739,7617,1
6739,7875,1
6739,7917,1
6739,8270,1
6739,8429,1
6739,8981,1
6739,9115,1
6739,9632,1
6739,9682,1
6739,9734,1
6739,9760,1
6739,10168,1
6739,10587,1
6739,10772,1
6739,10801,1
6739,10948,1
6739,11031,1
6739,11093,1
6739,11491,1
6739,11498,1
6739,11811,1
6739,11876,1
6739,12101,1
6739,12121,1
6739,12442,1
6739,12822,1
6739,12892,1
6739,13175,1
6739,13186,1
6739,13401,1
6739,13473,1
6739,13545,1
6739,13977,1
6739,14477,1
