from_stop_id,to_stop_id,min_transfer_time
2414,7058,1
2414,7728,1
2414,8149,1
2414,8730,1
2414,9140,1
2414,9208,1
2414,9510,1
2414,9676,1
2414,9775,1
2414,10015,1
2414,10091,1
2414,10522,1
2414,10641,1
2414,10993,1
2414,11035,1
2414,11083,1
2414,11136,1
2414,11356,1
2414,11390,1
2414,11632,1
2414,12010,1
2414,12149,1
2414,12227,1
2414,12344,1
2414,12406,1
2414,13015,1
2414,13098,1
2414,13333,1
2414,13430,1
2414,13440,1
2414,13649,1
2414,13868,1
2414,14062,1
2414,14163,1
2414,14312,1
2414,14918,1
2414,15533,1
2414,15586,1
2414,15650,1
2414,15796,1
2414,15889,1
2414,15967,1
2414,16080,1
2414,16108,1
2414,16198,1
2414,16493,1
2414,16562,1
2414,16637,1
2414,17013,1
2414,17145,1
2414,17278,1
2414,17394,1
2414,17713,1
2414,17931,1
2414,18245,1
2559,2748,1
2559,3060,1
2559,3158,1
2559,4022,1
2559,4043,1
2559,4125,1
2559,5404,1
2559,5507,1
2559,5512,1
2559,5596,1
2559,5873,1
2559,6157,1
2559,7058,1
2559,7728,1
2559,8149,1
2559,8730,1
2559,9140,1
2559,9208,1
2559,9510,1
2559,9676,1
2559,9775,1
2559,10015,1
2559,10091,1
2559,10522,1
2559,10641,1
2559,10993,1
2559,11035,1
2559,11083,1
2559,11136,1
2559,11356,1
2559,11390,1
2559,11632,1
2559,12010,1
2559,12149,1
2559,12227,1
2559,12344,1
2559,12406,1
2559,13015,1
2559,13098,1
2559,13333,1
2559,13430,1
2559,13440,1
2559,13649,1
2559,13868,1
2559,14062,1
2559,14163,1
2559,14312,1
2559,14918,1
2559,15533,1
2559,15586,1
2559,15650,1
2559,15796,1
2559,15889,1
2559,15967,1
2559,16080,1
2559,16108,1
2559,16198,1
2559,16493,1
2559,16562,1
2559,16637,1
2559,17013,1
2559,17145,1
2559,17278,1
2559,17394,1
2559,17713,1
2559,17931,1
2559,18245,1
2748,3060,1
2748,3158,1
2748,4022,1
